timestamp,high,low,close
1779748500,4575.3,4571.2,4574.7
1779748800,4577.1,4573.8,4576.1
1779749100,4577.2,4575.3,4575.8
1779749400,4578.4,4575.9,4578.2
1779749700,4578.5,4576.2,4576.8
1779750000,4578.6,4575.7,4576.1
1779750300,4579,4575.7,4578.3
1779750600,4582,4577.4,4581.1
1779750900,4583.2,4579.2,4579.7
1779751200,4580.2,4574.9,4576.1
1779751500,4576.1,4569.1,4570.4
1779751800,4570.9,4562.4,4562.8
1779752100,4564.7,4556.8,4563.7
1779752400,4564.3,4557,4558.6
1779752700,4563.6,4558.6,4561.5
1779753000,4564.8,4560.6,4564.2
1779753300,4564.9,4561,4561.4
1779753600,4562.1,4550.4,4552.1
1779753900,4554,4549.5,4551
1779754200,4554.4,4548.8,4553.5
1779754500,4554.7,4542.2,4547
1779754800,4548.2,4542.3,4546
1779755100,4551.4,4545.2,4550.3
1779755400,4554.1,4550.2,4553.1
1779755700,4553.5,4547,4548.2
1779756000,4550.8,4544.5,4548.9
1779756300,4552.6,4545.8,4545.9
1779756600,4547.2,4539.9,4543.5
1779756900,4551.4,4543.5,4550.6
1779757200,4552.1,4543,4543.5
1779757500,4548.1,4543.2,4546.6
1779757800,4550.1,4546.7,4549.9
1779758100,4549.9,4546.5,4547.9
1779758400,4549.2,4542.7,4545
1779758700,4547.3,4543.9,4544.7
1779759000,4544.8,4537.6,4539.7
1779759300,4540,4528,4530.6
1779759600,4533.8,4528.9,4533
1779759900,4536.3,4532.1,4534.2
1779760200,4537.3,4532.3,4535.8
1779760500,4538.5,4535.4,4538.1
1779760800,4539,4536.3,4537.2
1779761100,4539.9,4536.2,4539.4
1779761400,4540.5,4538,4539.2
1779761700,4540,4537.3,4539.4
1779762000,4539.4,4537.5,4539.1
1779762300,4540.1,4537.3,4537.9
1779762600,4538.1,4534.8,4535.7
1779762900,4539.5,4535.3,4538.4
1779763200,4539.5,4534.3,4534.8
1779763500,4535,4531.6,4533.4
1779763800,4534.4,4530.7,4532.9
1779764100,4535.4,4532.8,4532.8
1779764400,4537.1,4532.8,4534.4
1779764700,4537.4,4534.3,4536.3
1779765000,4539,4535.6,4537.7
1779765300,4539.7,4537.3,4539.1
1779765600,4544.4,4539,4542.5
1779765900,4543.8,4541.4,4542.7
1779766200,4545,4542.3,4545
1779766500,4546.1,4543.6,4543.7
1779766800,4544.9,4541.5,4542.1
1779767100,4543.2,4541,4542.4
1779767400,4544.3,4542.1,4543.6
1779767700,4543.5,4541.8,4542.9
1779768000,4543.7,4541,4541
1779768300,4541.4,4539.5,4539.8
1779768600,4540.4,4536.5,4538.2
1779768900,4540,4537,4538.6
1779769200,4538.9,4535.6,4536
1779769500,4536.2,4533,4533.1
1779769800,4533.8,4530.3,4531.1
1779770100,4531.6,4525,4528.3
1779770400,4530,4525.8,4526.9
1779770700,4528.6,4525.1,4528.1
1779771000,4529.7,4526.8,4527.9
1779771300,4528.3,4523.7,4525.8
1779771600,4529.9,4523.3,4529.2
1779771900,4530.9,4526.5,4530.8
1779772200,4531.9,4529.3,4529.8
1779772500,4531.8,4529.3,4529.9
1779772800,4531.9,4529.3,4530.4
1779773100,4532.1,4529.2,4531.7
1779773400,4534.5,4530.6,4533.9
1779773700,4535.5,4532.7,4533
1779774000,4533.3,4528.3,4530.1
1779774300,4530.2,4526.6,4528.1
1779774600,4528.5,4523.9,4527.2
1779774900,4529.4,4525.2,4527.8
1779775200,4531.9,4527.4,4531.5
1779775500,4533,4530.7,4531.5
1779775800,4533.3,4529.5,4532
1779776100,4532.6,4529.8,4531.4
1779776400,4535.2,4530.4,4534.5
1779776700,4536.8,4528.6,4530.8
1779777000,4532.4,4529.1,4531.2
1779777300,4533.7,4531,4532.2
1779777600,4534.6,4531.9,4534.5
1779777900,4534.5,4529.5,4530.5
1779778200,4532.5,4529.3,4532.5
1779778500,4534.2,4531.2,4531.8
1779778800,4534.3,4529.8,4532
1779779100,4534.9,4527.8,4528.1
1779779400,4530.9,4526.2,4528.9
1779779700,4529,4522.4,4527.3
1779780000,4530.5,4525.5,4530.5
1779780300,4531.8,4529.2,4530.1
1779780600,4530.3,4523.2,4526.4
1779780900,4527,4521.7,4523.6
1779781200,4527.8,4522.3,4526.9
1779781500,4533.8,4525.4,4533.8
1779781800,4535.9,4531.7,4532.2
1779782100,4539.6,4532.3,4538.7
1779782400,4539.5,4535.5,4536.3
1779782700,4536.5,4533.2,4533.4
1779783000,4534,4527.2,4527.7
1779783300,4530.2,4527.7,4530.1
1779783600,4530.5,4526.6,4527.6
1779783900,4528.3,4520.8,4522.8
1779784200,4523.7,4520,4521.7
1779784500,4524.7,4520.7,4522.5
1779784800,4526.7,4522.1,4525.9
1779785100,4527.7,4521.7,4522.5
1779785400,4525.8,4520.3,4524.4
1779785700,4524.9,4522.4,4524.5
1779786000,4525,4522.1,4525
1779786300,4525.4,4522.4,4523.7
1779786600,4523.9,4519.3,4520.7
1779786900,4526.1,4518.2,4525.1
1779787200,4525.7,4520.8,4522.4
1779787500,4526.7,4521.9,4525
1779787800,4525.5,4517.5,4518.6
1779788100,4519.2,4516.2,4517
1779788400,4517.6,4512.2,4513.9
1779788700,4519.3,4513.4,4519.1
1779789000,4519.7,4516.4,4519.4
1779789300,4523.9,4517.9,4523.1
1779789600,4523.8,4519.9,4520.2
1779789900,4525.9,4519.4,4525.9
1779790200,4532.6,4525.4,4529.6
1779790500,4533.2,4527.7,4528.5
1779790800,4532.8,4528,4532
1779791100,4535.9,4531.8,4533.7
1779791400,4539.5,4533.9,4539.3
1779791700,4539.4,4534.1,4534.4
1779792000,4535.3,4531.9,4533.6
1779792300,4537.9,4533.4,4537.7
1779792600,4540.8,4534.7,4535.2
1779792900,4535.9,4534.3,4534.9
1779793200,4536.9,4533.5,4536.7
1779793500,4537,4534.5,4535.6
1779793800,4536.5,4532.2,4532.2
1779794100,4533.3,4530.3,4530.3
1779794400,4530.6,4525.4,4525.7
1779794700,4526.3,4523.1,4523.8
1779795000,4523.9,4517.6,4519.4
1779795300,4519.7,4507.3,4511.1
1779795600,4513.4,4504.2,4509.8
1779795900,4515.8,4508.1,4512.5
1779796200,4515.6,4510.4,4511.6
1779796500,4511.8,4503.5,4507.3
1779796800,4510,4504,4508.1
1779797100,4512.3,4505.7,4510.5
1779797400,4512.3,4507.6,4510.5
1779797700,4516.2,4509.1,4512.3
1779798000,4513.1,4508,4509.5
1779798300,4511.5,4503.5,4506.3
1779798600,4510.6,4500.3,4510.2
1779798900,4510.4,4501.3,4502.1
1779799200,4511.9,4502.1,4511.9
1779799500,4521.3,4510.4,4519.8
1779799800,4523.7,4517.2,4522.7
1779800100,4524.2,4519.5,4520.6
1779800400,4526.9,4519.6,4523.7
1779800700,4524.1,4519.7,4522.8
1779801000,4522.8,4516.5,4518.8
1779801300,4522.3,4518.6,4520.7
1779801600,4527.8,4520.6,4526.8
1779801900,4528.4,4522.8,4523
1779802200,4528.8,4522.6,4523.2
1779802500,4529.7,4521.5,4525.3
1779802800,4532.2,4524.9,4527.9
1779803100,4530,4525.8,4526.7
1779803400,4527,4513,4516.2
1779803700,4518.4,4512.7,4514.5
1779804000,4518.8,4511.6,4518.3
1779804300,4521.3,4515.7,4516.2
1779804600,4516.4,4508.4,4511.5
1779804900,4515.9,4509.2,4514.8
1779805200,4518.8,4513.1,4516.3
1779805500,4518.5,4515.6,4518.3
1779805800,4522.4,4517.2,4518
1779806100,4525.6,4518.4,4522.9
1779806400,4524.6,4520.1,4522
1779806700,4522.7,4518.9,4519.8
1779807000,4520,4515.8,4516.4
1779807300,4516.7,4513,4515.8
1779807600,4516,4508.4,4511.7
1779807900,4514.6,4509.3,4510.9
1779808200,4512.9,4508.6,4510.3
1779808500,4511.1,4505.3,4508.5
1779808800,4509,4505.2,4506
1779809100,4508.8,4505.1,4506.2
1779809400,4509.1,4504,4505.7
1779809700,4508.2,4502.3,4508
1779810000,4509.5,4506.5,4508.7
1779810300,4509.9,4506.7,4507
1779810600,4511.2,4506.1,4510.1
1779810900,4510.3,4506.1,4506.7
1779811200,4508.7,4505.5,4506.4
1779811500,4506.6,4502.3,4503.3
1779811800,4504,4498.8,4502
1779812100,4506.5,4499.6,4505.6
1779812400,4506.8,4502.7,4506.6
1779812700,4509.8,4506.1,4508.4
1779813000,4512.8,4507.8,4510
1779813300,4511.2,4508.5,4508.6
1779813600,4509.2,4506.4,4506.9
1779813900,4508.1,4503.3,4503.5
1779814200,4506.7,4503.1,4505.3
1779814500,4506.1,4504.7,4505.2
1779814800,4507.9,4504.5,4505.9
1779815100,4506.1,4503.4,4504.4
1779815400,4505,4503.8,4503.8
1779815700,4505.1,4503.5,4504.5
1779816000,4506.9,4504.3,4506.9
1779816300,4508.2,4500.5,4501.6
1779816600,4502.1,4497.1,4500.3
1779816900,4501.3,4496,4499.3
1779817200,4499.7,4495.3,4498.5
1779817500,4501.1,4498.3,4500.4
1779817800,4501.2,4495,4496.3
1779818100,4496.9,4487.2,4490.3
1779818400,4492.7,4483.5,4486.7
1779818700,4488.2,4480.1,4487.8
1779819000,4490.3,4484.3,4486.5
1779819300,4490.3,4485.8,4490.1
1779819600,4492.5,4489.7,4491.8
1779819900,4495.6,4491.4,4494.7
1779820200,4498,4493.5,4496.9
1779820500,4496.9,4494.5,4495.9
1779820800,4496,4494.5,4495.5
1779821100,4498,4495.7,4497.2
1779821400,4499.2,4496.8,4498.3
1779821700,4499.1,4497.4,4498.9
1779822000,4500.8,4496.7,4499.3
1779822300,4500.1,4498,4500
1779822600,4500.7,4498.5,4499
1779822900,4504.3,4498.8,4502.1
1779823200,4503.9,4501.7,4502.7
1779823500,4503.2,4500.9,4502
1779823800,4503.4,4500.1,4503.4
1779824100,4504.3,4502.7,4503.1
1779824400,4505.6,4503.4,4504.5
1779824700,4508.3,4503.8,4507.2
1779825000,4507.9,4505.5,4505.6
1779825300,4509.7,4505.6,4508.8
1779825600,4511.3,4507.1,4507.4
1779825900,4509,4506.2,4506.8
1779826200,4508.1,4506.2,4507.7
1779826500,4509.8,4507.7,4508.7
1779826800,4509.4,4507.2,4508.7
1779827100,4509.1,4506.2,4506.9
1779827400,4507.9,4506.4,4506.9
1779827700,4508.4,4506,4508.4
1779828000,4510,4507.9,4509.1
1779828300,4510.5,4506.8,4506.8
1779828600,4507,4504.4,4506.7
1779828900,4508.5,4506.5,4507.8
1779832800,4511.9,4503,4508
1779833100,4509.1,4503.4,4504.2
1779833400,4506.6,4503.8,4505.2
1779833700,4508.1,4504.3,4507.8
1779834000,4510.9,4505.2,4506.4
1779834300,4507.1,4504.5,4505.6
1779834600,4507.2,4500.8,4501
1779834900,4502.7,4498.8,4502.4
1779835200,4504.2,4501.1,4501.2
1779835500,4503.5,4500,4503.5
1779835800,4507.8,4502.5,4507.6
1779836100,4512.7,4507,4511.1
1779836400,4514,4509.8,4511.4
1779836700,4513.4,4509.6,4510
1779837000,4510.2,4507.8,4508.9
1779837300,4510.2,4508.2,4509.2
1779837600,4508.1,4504.6,4505.6
1779837900,4512.4,4505.4,4512.4
1779838200,4516.8,4510.9,4515
1779838500,4515.6,4512.3,4514.9
1779838800,4527.2,4514.8,4526.7
1779839100,4527.9,4520.2,4521
1779839400,4522.8,4520.2,4521.2
1779839700,4520.8,4518.3,4519.7
1779840000,4525.8,4516.8,4520.4
1779840300,4524,4519.3,4521.4
1779840600,4522.1,4519.7,4521.9
1779840900,4522.1,4519.6,4520.6
1779841200,4521.3,4515.6,4516.2
1779841500,4518.6,4513.8,4517.5
1779841800,4520.3,4517,4519.2
1779842100,4520.2,4517,4517.7
1779842400,4518.9,4515.9,4518.1
1779842700,4522,4518.2,4518.5
1779843000,4518.6,4515.1,4516.4
1779843300,4518.8,4514,4514.8
1779843600,4517.4,4513.5,4515.3
1779843900,4516.9,4512,4516.1
1779844200,4520.5,4515.4,4519.8
1779844500,4519.8,4515.1,4515.4
1779844800,4520.7,4515.1,4518.6
1779845100,4518.5,4513.9,4515.6
1779845400,4516.4,4512.9,4514.2
1779845700,4515.9,4510.4,4511.3
1779846000,4512.8,4508.8,4509.5
1779846300,4509.7,4506,4509.1
1779846600,4509.5,4506.3,4506.7
1779846900,4509.1,4505.8,4507.5
1779847200,4508.9,4503.2,4504.7
1779847500,4504.7,4500.9,4502.8
1779847800,4503.8,4501.4,4503.8
1779848100,4504.7,4498.3,4498.9
1779848400,4504,4498.9,4503.5
1779848700,4505.3,4503.3,4505.3
1779849000,4505.2,4503.2,4504.8
1779849300,4505.5,4499.3,4499.8
1779849600,4501.6,4497.9,4499.4
1779849900,4501.2,4497.3,4501.2
1779850200,4504.5,4501,4503.2
1779850500,4506.7,4503.3,4505.2
1779850800,4509.7,4504.5,4507.1
1779851100,4508.6,4504.8,4508.6
1779851400,4509.8,4507.4,4509.1
1779851700,4511.2,4507.4,4510.3
1779852000,4510.6,4507.4,4507.7
1779852300,4507.7,4504.9,4506.5
1779852600,4506.5,4504,4504
1779852900,4503.7,4500.7,4501.9
1779853200,4504.3,4501.8,4503.4
1779853500,4504.7,4502.4,4503.1
1779853800,4503.7,4500.5,4501
1779854100,4500.9,4495.5,4496.4
1779854400,4499.6,4494.6,4498.7
1779854700,4501.4,4498.2,4500.4
1779855000,4502.1,4500.1,4501.2
1779855300,4502,4499,4499.8
1779855600,4502.2,4499.3,4501.4
1779855900,4501.2,4498.3,4498.3
1779856200,4500.9,4496.8,4500.2
1779856500,4501.7,4498.7,4501.6
1779856800,4507.2,4501.2,4507
1779857100,4516,4507,4516
1779857400,4515.7,4510.3,4511.1
1779857700,4511.1,4508.2,4509.2
1779858000,4512.7,4507.4,4512.4
1779858300,4512.4,4508.9,4509.8
1779858600,4509.6,4507.7,4507.7
1779858900,4507.7,4503.6,4504.8
1779859200,4506.1,4503.2,4505.2
1779859500,4507.4,4504.9,4506.9
1779859800,4507.6,4492.3,4495.5
1779860100,4500,4493.6,4498.4
1779860400,4498.8,4490.4,4492
1779860700,4496.5,4490.2,4496.3
1779861000,4500.5,4494.6,4497.5
1779861300,4498.6,4495.6,4496.6
1779861600,4497.8,4492.2,4494
1779861900,4497.7,4492.5,4496.5
1779862200,4497.1,4492.5,4493.1
1779862500,4494.6,4485.4,4488.4
1779862800,4489.5,4482.8,4486
1779863100,4488,4482.9,4485.6
1779863400,4485.3,4478.3,4482.8
1779863700,4484.8,4479.7,4482.7
1779864000,4486.8,4481.7,4486.6
1779864300,4489.3,4486,4487.4
1779864600,4488.5,4485.9,4486.9
1779864900,4486.6,4482.7,4484.4
1779865200,4487.9,4484.2,4485.1
1779865500,4487.9,4482.2,4483.8
1779865800,4484,4479.4,4479.4
1779866100,4484.3,4479.2,4483
1779866400,4488.4,4481.6,4485.5
1779866700,4486.5,4484.3,4485.4
1779867000,4487.9,4484.2,4484.9
1779867300,4485.3,4480,4482.2
1779867600,4483.8,4481.2,4481.7
1779867900,4483.1,4476.7,4478.4
1779868200,4479.1,4474.2,4477.5
1779868500,4480.8,4477.1,4480.6
1779868800,4487.8,4479.6,4485
1779869100,4486.2,4483.6,4485.3
1779869400,4485.5,4482.3,4484.7
1779869700,4489.4,4484.6,4488.6
1779870000,4491.1,4486.6,4489.1
1779870300,4489.7,4486.8,4487.9
1779870600,4488.2,4484.7,4487.2
1779870900,4491.2,4487.1,4490.9
1779871200,4495.2,4490.9,4494.1
1779871500,4495.4,4490.9,4494.5
1779871800,4496.8,4494,4495.9
1779872100,4496,4493,4495.9
1779872400,4495.8,4489.4,4490.5
1779872700,4490.8,4486.9,4487.7
1779873000,4491.6,4487.9,4490.4
1779873300,4493.6,4490.1,4492.6
1779873600,4493.4,4488.9,4489.4
1779873900,4490,4487.6,4487.9
1779874200,4489.2,4485.1,4489
1779874500,4490.8,4488.7,4490.7
1779874800,4490.3,4486.8,4487.7
1779875100,4488.4,4486.9,4488.1
1779875400,4491.6,4488.5,4490.9
1779875700,4492,4488.8,4489.1
1779876000,4489.4,4483.6,4485.4
1779876300,4487.6,4484.9,4485.7
1779876600,4486.3,4482.8,4483.9
1779876900,4484.9,4478.3,4478.3
1779877200,4479.9,4476.5,4477.9
1779877500,4478.8,4474.9,4475.6
1779877800,4475.9,4470.9,4472.8
1779878100,4473.8,4459.3,4461.3
1779878400,4467.7,4460.3,4463.1
1779878700,4464.8,4439.7,4445.2
1779879000,4447.7,4439.8,4442
1779879300,4447.5,4439.8,4443.5
1779879600,4450.8,4443,4449.6
1779879900,4449.8,4443.9,4446.6
1779880200,4449.1,4440.6,4448.1
1779880500,4449.8,4445.1,4446.7
1779880800,4446.5,4437.4,4442.9
1779881100,4443.6,4436.5,4438.2
1779881400,4439.2,4429.8,4433.9
1779881700,4439.4,4431.6,4438.1
1779882000,4441.3,4435.8,4440.3
1779882300,4442,4436.1,4436.1
1779882600,4436.9,4430.5,4431.2
1779882900,4431.5,4422.1,4425.8
1779883200,4434.5,4425.7,4431.6
1779883500,4435,4429.2,4430.4
1779883800,4430.6,4426.2,4427.8
1779884100,4451.8,4424.8,4445.1
1779884400,4463.8,4439.3,4451.7
1779884700,4458,4450.3,4452.2
1779885000,4457.3,4443,4445
1779885300,4451.1,4442.4,4450.2
1779885600,4450.2,4443.6,4444.3
1779885900,4446,4440.3,4443.1
1779886200,4444.8,4438.8,4444.2
1779886500,4444.3,4435.3,4436.6
1779886800,4437,4426.7,4430.2
1779887100,4430.4,4409.3,4412.1
1779887400,4418.2,4408.6,4414.6
1779887700,4419.2,4407.5,4409.2
1779888000,4415.3,4403.8,4414.5
1779888300,4417.5,4398.4,4401.5
1779888600,4422.2,4400.5,4420.8
1779888900,4423.8,4410.3,4416.4
1779889200,4421.7,4414,4416.8
1779889500,4426.7,4416.1,4419
1779889800,4432.5,4417.8,4423.8
1779890100,4426.4,4422.1,4424.7
1779890400,4437.2,4424.2,4437
1779890700,4447,4435.6,4442.9
1779891000,4454.3,4441.6,4446.5
1779891300,4450.3,4445.2,4449.3
1779891600,4454,4441.5,4443
1779891900,4444.9,4438.7,4444.2
1779892200,4448.2,4434,4439.4
